RegionID,SizeRank,RegionName,RegionType,StateName,Date,ZHVI
19,31,Iowa,state,,2006-12-31,120449.251634637
42,32,Nevada,state,,2006-12-31,333328.3266660679
6,33,Arkansas,state,,2006-12-31,126058.51301720468
34,34,Mississippi,state,,2006-12-31,123265.94691791185
23,35,Kansas,state,,2006-12-31,117181.00960971908
41,36,New Mexico,state,,2006-12-31,186367.80331902907
38,37,Nebraska,state,,2006-12-31,133040.0270020966
20,38,Idaho,state,,2006-12-31,198955.6343418216
61,39,West Virginia,state,,2006-12-31,102790.0515217132
18,40,Hawaii,state,,2006-12-31,475605.868775624
39,41,New Hampshire,state,,2006-12-31,258191.0086879048
28,42,Maine,state,,2006-12-31,204763.98626746156
50,43,Rhode Island,state,,2006-12-31,295193.85098331305
35,44,Montana,state,,2006-12-31,184997.3715381928
13,45,Delaware,state,,2006-12-31,277057.4510295943
52,46,South Dakota,state,,2006-12-31,140267.51555317992
37,47,North Dakota,state,,2006-12-31,
3,48,Alaska,state,,2006-12-31,238342.77061067484
12,49,District of Columbia,state,,2006-12-31,390475.4538921618
58,50,Vermont,state,,2006-12-31,214919.91327834004
62,51,Wyoming,state,,2006-12-31,192875.9265071549
9,0,California,state,,2007-01-31,479755.1799780905
54,1,Texas,state,,2007-01-31,142194.30207761828
14,2,Florida,state,,2007-01-31,256613.66315334348
43,3,New York,state,,2007-01-31,285469.5066656801
47,4,Pennsylvania,state,,2007-01-31,167447.97951681024
21,5,Illinois,state,,2007-01-31,209961.09782865565
44,6,Ohio,state,,2007-01-31,130736.41027732822
16,7,Georgia,state,,2007-01-31,170455.96168279854
36,8,North Carolina,state,,2007-01-31,166342.37433833626
30,9,Michigan,state,,2007-01-31,146281.84230499138
40,10,New Jersey,state,,2007-01-31,369315.53459879657
56,11,Virginia,state,,2007-01-31,266565.516248079
59,12,Washington,state,,2007-01-31,314660.47797541745
8,13,Arizona,state,,2007-01-31,277837.5892331797
26,14,Massachusetts,state,,2007-01-31,358478.3820843704
53,15,Tennessee,state,,2007-01-31,149148.70863961967
22,16,Indiana,state,,2007-01-31,118706.71373211069
27,17,Maryland,state,,2007-01-31,343246.3474198598
32,18,Missouri,state,,2007-01-31,141380.08838093944
60,19,Wisconsin,state,,2007-01-31,178722.08443622722
10,20,Colorado,state,,2007-01-31,239111.129136024
31,21,Minnesota,state,,2007-01-31,212304.8391253264
51,22,South Carolina,state,,2007-01-31,163861.86429403265
4,23,Alabama,state,,2007-01-31,135141.1254841774
25,24,Louisiana,state,,2007-01-31,159900.43523284164
24,25,Kentucky,state,,2007-01-31,114260.56566968234
46,26,Oregon,state,,2007-01-31,270658.07616603153
45,27,Oklahoma,state,,2007-01-31,109927.04436561652
11,28,Connecticut,state,,2007-01-31,308792.1407712953
55,30,Utah,state,,2007-01-31,223931.59015069492
19,31,Iowa,state,,2007-01-31,120711.4717504797
42,32,Nevada,state,,2007-01-31,331960.5361473038
6,33,Arkansas,state,,2007-01-31,126301.894877166
34,34,Mississippi,state,,2007-01-31,123791.68250377904
23,35,Kansas,state,,2007-01-31,117453.30497008387
41,36,New Mexico,state,,2007-01-31,187264.7776419629
38,37,Nebraska,state,,2007-01-31,133204.37800022415
20,38,Idaho,state,,2007-01-31,200260.9264287153
61,39,West Virginia,state,,2007-01-31,102808.34756426896
18,40,Hawaii,state,,2007-01-31,475999.5388901928
39,41,New Hampshire,state,,2007-01-31,257267.05141654
28,42,Maine,state,,2007-01-31,204967.70614248715
50,43,Rhode Island,state,,2007-01-31,293629.085339455
35,44,Montana,state,,2007-01-31,185950.9971160041
13,45,Delaware,state,,2007-01-31,276435.344965528
52,46,South Dakota,state,,2007-01-31,140940.3327068958
37,47,North Dakota,state,,2007-01-31,
3,48,Alaska,state,,2007-01-31,239565.5478333252
12,49,District of Columbia,state,,2007-01-31,389880.7087757348
58,50,Vermont,state,,2007-01-31,216037.05967993
62,51,Wyoming,state,,2007-01-31,193975.58897308525
9,0,California,state,,2007-02-28,478693.773894498
54,1,Texas,state,,2007-02-28,142339.2931952429
14,2,Florida,state,,2007-02-28,255552.89831028716
43,3,New York,state,,2007-02-28,285695.404495383
47,4,Pennsylvania,state,,2007-02-28,167835.75823772053
21,5,Illinois,state,,2007-02-28,210471.92230961044
44,6,Ohio,state,,2007-02-28,130643.77527917468
16,7,Georgia,state,,2007-02-28,170839.1157317883
36,8,North Carolina,state,,2007-02-28,166933.91542444515
30,9,Michigan,state,,2007-02-28,145664.68289875748
40,10,New Jersey,state,,2007-02-28,368410.92993610137
56,11,Virginia,state,,2007-02-28,266463.4335005286
59,12,Washington,state,,2007-02-28,315806.5449916334
8,13,Arizona,state,,2007-02-28,276479.7683922533
26,14,Massachusetts,state,,2007-02-28,357425.1851095324
53,15,Tennessee,state,,2007-02-28,149544.26504898223
22,16,Indiana,state,,2007-02-28,118783.75005734232
27,17,Maryland,state,,2007-02-28,342970.60466098605
32,18,Missouri,state,,2007-02-28,141552.1790276605
60,19,Wisconsin,state,,2007-02-28,178954.5128334264
10,20,Colorado,state,,2007-02-28,238995.2254719898
31,21,Minnesota,state,,2007-02-28,212387.38969538463
51,22,South Carolina,state,,2007-02-28,164271.97353955332
4,23,Alabama,state,,2007-02-28,135589.86798844754
25,24,Louisiana,state,,2007-02-28,160477.8133646165
24,25,Kentucky,state,,2007-02-28,114423.01013926815
46,26,Oregon,state,,2007-02-28,271531.37973614555
45,27,Oklahoma,state,,2007-02-28,110140.22810441634
11,28,Connecticut,state,,2007-02-28,308815.2026716223
55,30,Utah,state,,2007-02-28,226541.9122626567
19,31,Iowa,state,,2007-02-28,120968.120236683
42,32,Nevada,state,,2007-02-28,331029.2066371657
6,33,Arkansas,state,,2007-02-28,126532.16316485847
34,34,Mississippi,state,,2007-02-28,124148.55925377028
23,35,Kansas,state,,2007-02-28,117694.63881265926
41,36,New Mexico,state,,2007-02-28,187973.1194458577
38,37,Nebraska,state,,2007-02-28,133312.14603391732
20,38,Idaho,state,,2007-02-28,200611.71691886664
61,39,West Virginia,state,,2007-02-28,102951.35170212016
18,40,Hawaii,state,,2007-02-28,476036.7488915422
39,41,New Hampshire,state,,2007-02-28,256268.0950293165
28,42,Maine,state,,2007-02-28,204981.2733241626
50,43,Rhode Island,state,,2007-02-28,292501.8580821314
35,44,Montana,state,,2007-02-28,186601.8936840209
13,45,Delaware,state,,2007-02-28,276122.1282103102
52,46,South Dakota,state,,2007-02-28,141428.88817801743
37,47,North Dakota,state,,2007-02-28,
3,48,Alaska,state,,2007-02-28,240404.7156094023
12,49,District of Columbia,state,,2007-02-28,390798.4966390392
58,50,Vermont,state,,2007-02-28,217047.9375775517
62,51,Wyoming,state,,2007-02-28,194823.26462088252
9,0,California,state,,2007-03-31,477175.2847870568
54,1,Texas,state,,2007-03-31,142321.1536737641
14,2,Florida,state,,2007-03-31,254334.04756737463
43,3,New York,state,,2007-03-31,285994.8747825046
47,4,Pennsylvania,state,,2007-03-31,168322.33543050216
21,5,Illinois,state,,2007-03-31,210880.0228357256
44,6,Ohio,state,,2007-03-31,130516.24746792216
16,7,Georgia,state,,2007-03-31,171206.6190275625
36,8,North Carolina,state,,2007-03-31,167596.741821385
30,9,Michigan,state,,2007-03-31,145011.71729202446
40,10,New Jersey,state,,2007-03-31,368169.6833330279
56,11,Virginia,state,,2007-03-31,266397.29698002624
59,12,Washington,state,,2007-03-31,317555.8763737992
8,13,Arizona,state,,2007-03-31,275759.2946317252
26,14,Massachusetts,state,,2007-03-31,356792.0808833612
53,15,Tennessee,state,,2007-03-31,150012.53808315247
22,16,Indiana,state,,2007-03-31,118778.06214626048
27,17,Maryland,state,,2007-03-31,343014.46650963736
32,18,Missouri,state,,2007-03-31,141701.93912992094
60,19,Wisconsin,state,,2007-03-31,179223.53977292264
10,20,Colorado,state,,2007-03-31,238930.03560880525
31,21,Minnesota,state,,2007-03-31,212296.18499097243
51,22,South Carolina,state,,2007-03-31,164654.77228959367
4,23,Alabama,state,,2007-03-31,136137.81352319208
25,24,Louisiana,state,,2007-03-31,161125.9210775151
24,25,Kentucky,state,,2007-03-31,114537.13305839372
46,26,Oregon,state,,2007-03-31,272575.5987991999
45,27,Oklahoma,state,,2007-03-31,110309.12845636717
11,28,Connecticut,state,,2007-03-31,308866.4546519275
55,30,Utah,state,,2007-03-31,229200.87206089005
19,31,Iowa,state,,2007-03-31,121208.41487926416
42,32,Nevada,state,,2007-03-31,329878.5310073908
6,33,Arkansas,state,,2007-03-31,126709.02193641724
34,34,Mississippi,state,,2007-03-31,124383.34419104406
23,35,Kansas,state,,2007-03-31,117963.74560513416
41,36,New Mexico,state,,2007-03-31,188472.7427073092
38,37,Nebraska,state,,2007-03-31,133481.6099899608
20,38,Idaho,state,,2007-03-31,200618.44339606995
61,39,West Virginia,state,,2007-03-31,103184.37332927884
18,40,Hawaii,state,,2007-03-31,476494.0086909309
39,41,New Hampshire,state,,2007-03-31,255728.14338568845
28,42,Maine,state,,2007-03-31,204792.42259610983
50,43,Rhode Island,state,,2007-03-31,291610.47343507
35,44,Montana,state,,2007-03-31,187087.0098356104
13,45,Delaware,state,,2007-03-31,276035.695591236
52,46,South Dakota,state,,2007-03-31,141676.18815687695
37,47,North Dakota,state,,2007-03-31,
3,48,Alaska,state,,2007-03-31,240761.160572492
12,49,District of Columbia,state,,2007-03-31,392027.5404773248
58,50,Vermont,state,,2007-03-31,217665.82166062496
62,51,Wyoming,state,,2007-03-31,195734.27914599655
9,0,California,state,,2007-04-30,475228.64895487
54,1,Texas,state,,2007-04-30,142541.63180708082
14,2,Florida,state,,2007-04-30,252926.5563850513
43,3,New York,state,,2007-04-30,286117.3328755281
47,4,Pennsylvania,state,,2007-04-30,168771.45388222486
21,5,Illinois,state,,2007-04-30,211070.36632592956
44,6,Ohio,state,,2007-04-30,130373.33561514349
16,7,Georgia,state,,2007-04-30,171593.50955005214
36,8,North Carolina,state,,2007-04-30,168280.32659309838
30,9,Michigan,state,,2007-04-30,144364.40223051666
40,10,New Jersey,state,,2007-04-30,368319.7136343272
56,11,Virginia,state,,2007-04-30,266551.4877425923
59,12,Washington,state,,2007-04-30,319770.8178424958
8,13,Arizona,state,,2007-04-30,275498.79117307323
26,14,Massachusetts,state,,2007-04-30,356138.63274604105
53,15,Tennessee,state,,2007-04-30,150565.3787585868
22,16,Indiana,state,,2007-04-30,118849.17663877636
27,17,Maryland,state,,2007-04-30,343147.2399487992
32,18,Missouri,state,,2007-04-30,141800.64861036054
60,19,Wisconsin,state,,2007-04-30,179389.03318473246
10,20,Colorado,state,,2007-04-30,239066.7893480689
31,21,Minnesota,state,,2007-04-30,212011.02949052255
51,22,South Carolina,state,,2007-04-30,164917.0794834821
4,23,Alabama,state,,2007-04-30,136841.23729045878
25,24,Louisiana,state,,2007-04-30,161793.56129620568
24,25,Kentucky,state,,2007-04-30,114553.5178397542
46,26,Oregon,state,,2007-04-30,274034.15269029984
45,27,Oklahoma,state,,2007-04-30,110488.1333980029
11,28,Connecticut,state,,2007-04-30,308673.1443155708
55,30,Utah,state,,2007-04-30,231705.7769704432
19,31,Iowa,state,,2007-04-30,121462.9598510816
42,32,Nevada,state,,2007-04-30,328205.9780404317
6,33,Arkansas,state,,2007-04-30,126911.276312911
34,34,Mississippi,state,,2007-04-30,124597.92458512766
23,35,Kansas,state,,2007-04-30,118331.01617258356
41,36,New Mexico,state,,2007-04-30,189241.9372080577
38,37,Nebraska,state,,2007-04-30,133601.90813250435
20,38,Idaho,state,,2007-04-30,200854.08023243977
61,39,West Virginia,state,,2007-04-30,103460.1808103691
18,40,Hawaii,state,,2007-04-30,476946.4158808954
39,41,New Hampshire,state,,2007-04-30,255116.12951294455
28,42,Maine,state,,2007-04-30,204483.9585519858
50,43,Rhode Island,state,,2007-04-30,290749.4444498494
35,44,Montana,state,,2007-04-30,187799.39267340748
13,45,Delaware,state,,2007-04-30,276576.8788819776
52,46,South Dakota,state,,2007-04-30,141753.47907665928
37,47,North Dakota,state,,2007-04-30,
3,48,Alaska,state,,2007-04-30,241242.3091751581
12,49,District of Columbia,state,,2007-04-30,393053.1658138905
58,50,Vermont,state,,2007-04-30,218008.40901324284
62,51,Wyoming,state,,2007-04-30,196796.7001881672
9,0,California,state,,2007-05-31,472192.2896893124
54,1,Texas,state,,2007-05-31,142944.86137031767
14,2,Florida,state,,2007-05-31,251093.8156360156
43,3,New York,state,,2007-05-31,286352.0441019121
47,4,Pennsylvania,state,,2007-05-31,169203.27307195592
21,5,Illinois,state,,2007-05-31,211091.19179895963
44,6,Ohio,state,,2007-05-31,130206.32749819956
16,7,Georgia,state,,2007-05-31,171924.19832999163
36,8,North Carolina,state,,2007-05-31,169019.34221644935
30,9,Michigan,state,,2007-05-31,143590.32830704574
40,10,New Jersey,state,,2007-05-31,368256.75432983343
56,11,Virginia,state,,2007-05-31,266366.5636838209
59,12,Washington,state,,2007-05-31,321742.533046894
8,13,Arizona,state,,2007-05-31,275168.73898299434
26,14,Massachusetts,state,,2007-05-31,355389.4764202709
53,15,Tennessee,state,,2007-05-31,151114.53746115844
22,16,Indiana,state,,2007-05-31,118828.02392976654
27,17,Maryland,state,,2007-05-31,343209.03356972587
32,18,Missouri,state,,2007-05-31,141848.06601693356
60,19,Wisconsin,state,,2007-05-31,179468.38092125324
10,20,Colorado,state,,2007-05-31,239473.8427287896
31,21,Minnesota,state,,2007-05-31,211523.5766166971
51,22,South Carolina,state,,2007-05-31,165171.21850710697
4,23,Alabama,state,,2007-05-31,137267.00337087968
25,24,Louisiana,state,,2007-05-31,162243.53047620345
24,25,Kentucky,state,,2007-05-31,114550.5255379668
46,26,Oregon,state,,2007-05-31,275539.57919888897
45,27,Oklahoma,state,,2007-05-31,110725.89151836974
11,28,Connecticut,state,,2007-05-31,308318.7305100776
55,30,Utah,state,,2007-05-31,234164.74674988072
19,31,Iowa,state,,2007-05-31,121596.83060162644
42,32,Nevada,state,,2007-05-31,326138.4908534724
6,33,Arkansas,state,,2007-05-31,127013.00337229732
34,34,Mississippi,state,,2007-05-31,124996.25576462974
23,35,Kansas,state,,2007-05-31,118775.08004451828
41,36,New Mexico,state,,2007-05-31,190010.65378137436
38,37,Nebraska,state,,2007-05-31,133674.39001400056
20,38,Idaho,state,,2007-05-31,201429.3842850885
61,39,West Virginia,state,,2007-05-31,103698.07835361916
18,40,Hawaii,state,,2007-05-31,477141.45556515007
39,41,New Hampshire,state,,2007-05-31,254665.77420379667
28,42,Maine,state,,2007-05-31,204090.50543664148
50,43,Rhode Island,state,,2007-05-31,289973.3372293583
35,44,Montana,state,,2007-05-31,188457.7863553864
13,45,Delaware,state,,2007-05-31,277359.1805576269
52,46,South Dakota,state,,2007-05-31,141889.46301972834
37,47,North Dakota,state,,2007-05-31,
3,48,Alaska,state,,2007-05-31,242038.35125736776
12,49,District of Columbia,state,,2007-05-31,393531.28499867977
58,50,Vermont,state,,2007-05-31,218263.43615437028
62,51,Wyoming,state,,2007-05-31,198063.87751779932
9,0,California,state,,2007-06-30,468695.4985673055
54,1,Texas,state,,2007-06-30,143469.14860610382
14,2,Florida,state,,2007-06-30,248803.21818341676
43,3,New York,state,,2007-06-30,286387.92882284755
47,4,Pennsylvania,state,,2007-06-30,169531.83863353272
21,5,Illinois,state,,2007-06-30,210968.87243973347
44,6,Ohio,state,,2007-06-30,130054.62904372752
16,7,Georgia,state,,2007-06-30,172147.8508465169
36,8,North Carolina,state,,2007-06-30,169734.40100561708
30,9,Michigan,state,,2007-06-30,142865.3464053876
40,10,New Jersey,state,,2007-06-30,367486.477084226
56,11,Virginia,state,,2007-06-30,265768.25572136434
59,12,Washington,state,,2007-06-30,323011.44401386176
8,13,Arizona,state,,2007-06-30,274239.57955889776
26,14,Massachusetts,state,,2007-06-30,354338.90264268965
53,15,Tennessee,state,,2007-06-30,151608.01889120872
22,16,Indiana,state,,2007-06-30,118794.29069061262
27,17,Maryland,state,,2007-06-30,343000.0474133594
32,18,Missouri,state,,2007-06-30,141842.93774474665
60,19,Wisconsin,state,,2007-06-30,179465.0391180559
10,20,Colorado,state,,2007-06-30,239895.52410280175
31,21,Minnesota,state,,2007-06-30,210889.93372443304
51,22,South Carolina,state,,2007-06-30,165342.15591809162
4,23,Alabama,state,,2007-06-30,137547.0712145018
25,24,Louisiana,state,,2007-06-30,162611.3185387271
24,25,Kentucky,state,,2007-06-30,114569.78681394238
46,26,Oregon,state,,2007-06-30,276578.7695830878
45,27,Oklahoma,state,,2007-06-30,111036.88455691084
11,28,Connecticut,state,,2007-06-30,307634.85783000314
55,30,Utah,state,,2007-06-30,236859.1367629693
19,31,Iowa,state,,2007-06-30,121642.54739607936
42,32,Nevada,state,,2007-06-30,323303.2596045737
6,33,Arkansas,state,,2007-06-30,127108.02045521668
34,34,Mississippi,state,,2007-06-30,125340.86518007849
23,35,Kansas,state,,2007-06-30,119162.8252744935
41,36,New Mexico,state,,2007-06-30,191146.26344008397
38,37,Nebraska,state,,2007-06-30,133416.70217333874
20,38,Idaho,state,,2007-06-30,201914.58038740253
61,39,West Virginia,state,,2007-06-30,103895.21301613055
18,40,Hawaii,state,,2007-06-30,477112.0923348981
39,41,New Hampshire,state,,2007-06-30,253946.4166996145
28,42,Maine,state,,2007-06-30,203425.86827258355
50,43,Rhode Island,state,,2007-06-30,288329.7618409119
35,44,Montana,state,,2007-06-30,189087.91598344152
13,45,Delaware,state,,2007-06-30,278353.7080022898
52,46,South Dakota,state,,2007-06-30,142274.21720698292
37,47,North Dakota,state,,2007-06-30,
3,48,Alaska,state,,2007-06-30,242863.84840857808
12,49,District of Columbia,state,,2007-06-30,393632.1884497439
58,50,Vermont,state,,2007-06-30,218639.7518083024
62,51,Wyoming,state,,2007-06-30,199474.2696981128
9,0,California,state,,2007-07-31,464220.2265733384
54,1,Texas,state,,2007-07-31,143937.0215210221
14,2,Florida,state,,2007-07-31,246043.8219454608
43,3,New York,state,,2007-07-31,286445.1947220187
47,4,Pennsylvania,state,,2007-07-31,169886.17602457418
21,5,Illinois,state,,2007-07-31,210691.08007170088
44,6,Ohio,state,,2007-07-31,129851.92118988596
16,7,Georgia,state,,2007-07-31,172253.5145721376
36,8,North Carolina,state,,2007-07-31,170350.53211948698
30,9,Michigan,state,,2007-07-31,141993.99663740184
40,10,New Jersey,state,,2007-07-31,366051.2954489907
56,11,Virginia,state,,2007-07-31,264640.9881057041
59,12,Washington,state,,2007-07-31,323599.6669747136
8,13,Arizona,state,,2007-07-31,272678.04335515987
26,14,Massachusetts,state,,2007-07-31,352912.56898950366
53,15,Tennessee,state,,2007-07-31,152014.1236296744
22,16,Indiana,state,,2007-07-31,118673.10488901458
27,17,Maryland,state,,2007-07-31,342535.55178612727
